ID,Distributor Name,Location,Car Name,Manufacturer Name,Car Type,Color,Gearbox,Number of Seats,Number of Doors,Energy,Manufactured Year,Price-$,Mileage-KM,Engine Power-HP,Purchased Date,Car Sale Status,Sold Date,Purchased Price-$,Sold Price-$,Margin-%,Sales Agent Name,Sales Rating,Sales Commission-$,Feedback
KGERON,Trivett,San Jose,Yodha,Tata,Truck,Blue,Automatic,3,2,Hybrid,2022,8200,44925,100,2022-04-22,Un Sold,1970-01-01,6578,0,0,Pranav,3,0,Average
QGX2K1,Zupps,Portland,Etriga,Maruti,Hatchback,Blue,Manual,4,5,Petrol,2019,6500,11900,103,2015-01-14,Un Sold,1970-01-01,5039,0,0,Bhavani,3,0,Excellent
9O6LU8,Ahg,Chicago,Swift,Maruti,Sedan,Gray,Manual,5,4,Diesel,2017,7300,14549,115,2023-02-01,Un Sold,1970-01-01,5413,0,0,Swapna,4,0,Average
69AL56,Olx,California,Etriga,Maruti,Hatchback,Black,Manual,4,5,Hybrid,2020,7400,5345,103,2019-08-07,Un Sold,1970-01-01,6589,0,0,Krishna,4,0,Good
BDYOK5,Carro,Portland,Etriga,Maruti,Hatchback,Black,Manual,4,5,Electric,2018,8100,55518,103,2016-11-24,Un Sold,1970-01-01,6874,0,0,Anushka,1,0,Excellent
AFMOCB,Trust,North Carolina,Yodha,Tata,Truck,Blue,Automatic,3,2,Petrol,2016,7800,2323,100,2023-11-26,Un Sold,1970-01-01,6782,0,0,Bhavani,2,0,Poor
PQH8D1,Motor,Detroit,Dzire,Maruti,Sedan,Red,Automatic,5,5,Diesel,2020,7000,12871,100,2019-12-26,Un Sold,1970-01-01,5296,0,0,Vihaan,5,0,Good
UDSZK7,Oto,Philadelphia,i20,Hyundai,Hatchback,Blue,Manual,4,5,Diesel,2024,6100,24044,120,2021-03-07,Un Sold,1970-01-01,4935,0,0,Pranav,3,0,Good
02CU0N,Carmudi,North Carolina,Thar,Mahindra,SUV,Gray,Manual,5,3,Petrol,2024,7500,28248,130,2023-10-10,Sold,2024-09-05,6683,6292,-6,Narayan,3,0,Excellent
JFHMEN,Nufor,Madison,Yodha,Tata,Truck,Black,Automatic,3,2,Petrol,2015,7900,73354,100,2018-12-03,Un Sold,1970-01-01,7364,0,0,Krishna,5,0,Excellent
9VEQUI,Automart,North Carolina,Swift,Maruti,Sedan,Blue,Automatic,5,4,Electric,2024,8000,13725,115,2018-09-15,Un Sold,1970-01-01,6966,0,0,Pranav,1,0,Average
4HVCWB,Carmudi,Utah,Hilux,Toyota,Truck,Black,Manual,4,2,Electric,2019,9000,41685,200,2015-05-15,Un Sold,1970-01-01,7196,0,0,Sweta,3,0,Excellent
FRB4CQ,Marchi,Philadelphia,Hilux,Toyota,Truck,Black,Automatic,4,2,Petrol,2024,7000,7868,200,2022-09-08,Un Sold,1970-01-01,6064,0,0,Pranav,3,0,Good
UNFLBA,Carro,San Jose,Plato,Prazo,Convertible,Black,Automatic,2,2,Diesel,2023,8700,64894,250,2024-09-20,Un Sold,1970-01-01,7038,0,0,Pranav,3,0,Good
SUV6CW,APE,Tucson,Scorpio,Mahindra,SUV,Blue,Manual,5,5,Petrol,2017,8200,85135,120,2019-05-07,Un Sold,1970-01-01,6562,0,0,Pranav,3,0,Excellent
ZIDGNE,Knox,Tucson,Thar,Mahindra,SUV,Red,Manual,5,3,Hybrid,2017,9200,21470,130,2017-07-01,Un Sold,1970-01-01,8589,0,0,Vihaan,4,0,Excellent
I6N1QZ,Oto,Philadelphia,Creta,Hyundai,Hatchback,Gray,Manual,5,5,Petrol,2021,6300,10196,113,2018-06-08,Un Sold,1970-01-01,5526,0,0,Supriya,3,0,Average
0Q82DF,Zupps,Tucson,Scorpio,Mahindra,SUV,Blue,Automatic,5,5,Petrol,2021,7800,30189,120,2019-09-23,Un Sold,1970-01-01,6980,0,0,Shailaja,4,0,Excellent
AA7EIU,Carmix,Denver,Thar,Mahindra,SUV,Gray,Automatic,5,3,Petrol,2022,7700,87309,130,2020-10-19,Un Sold,1970-01-01,6262,0,0,Shiva,3,0,Excellent
WMF3K1,Trivett,Denver,i20,Hyundai,Hatchback,White,Automatic,4,5,Hybrid,2017,7700,67255,120,2020-08-28,Un Sold,1970-01-01,6652,0,0,Preeti,1,0,Excellent
164SR6,Marchi,Chicago,Scorpio,Mahindra,SUV,Red,Automatic,5,5,Hybrid,2021,8800,22028,120,2024-05-07,Un Sold,1970-01-01,6814,0,0,Vihaan,1,0,Excellent
IUFPLP,APE,Tennessee,Swift,Maruti,Sedan,Blue,Manual,5,4,Electric,2021,8300,18532,115,2018-11-03,Sold,2018-08-20,7433,8525,15,Ram,3,218,Good
BFFLZA,Carousell,Florida,Kags,Renault,SUV,Blue,Manual,7,5,Petrol,2017,8200,54863,175,2016-09-21,Sold,2016-12-29,7401,7713,4,Swathi,4,62,Excellent
JANUBT,Sobri,Oklahoma,Yodha,Tata,Truck,Black,Manual,3,2,Diesel,2024,7100,80800,100,2021-10-22,Sold,2022-01-24,6360,7780,22,Piyush,2,284,Average
M8XDW5,Oto,Tucson,Fortuner,Toyota,SUV,Red,Automatic,8,5,Hybrid,2018,9100,46663,200,2018-08-06,Un Sold,1970-01-01,7747,0,0,Anushka,1,0,Average
A3JUVA,Zupps,Tennessee,Yodha,Tata,Truck,White,Automatic,3,2,Diesel,2019,7600,52771,100,2021-08-27,Un Sold,1970-01-01,6707,0,0,Pranav,5,0,Good
L3DPCC,Olx,California,Dzire,Maruti,Sedan,Blue,Manual,5,5,Diesel,2016,7400,36055,100,2022-11-26,Un Sold,1970-01-01,6333,0,0,Hariom,5,0,Excellent
SBEALF,Zupps,Florida,Yodha,Tata,Truck,Red,Automatic,3,2,Hybrid,2022,8200,66368,100,2018-06-03,Un Sold,1970-01-01,7350,0,0,Hariom,3,0,Excellent
OQNONE,Carsome,Portland,Kags,Renault,SUV,Red,Manual,7,5,Electric,2021,9300,63340,175,2024-02-07,Un Sold,1970-01-01,8722,0,0,Swathi,5,0,Excellent
1EABJ3,Olx,Utah,Creta,Hyundai,Hatchback,Black,Manual,5,5,Diesel,2017,6800,59020,113,2015-08-23,Un Sold,1970-01-01,5988,0,0,Hariom,2,0,Excellent
4XZA00,Olx,Texas,Creta,Hyundai,Hatchback,Blue,Automatic,5,5,Hybrid,2016,7800,9768,113,2023-03-16,Un Sold,1970-01-01,6396,0,0,Shruthi,4,0,Poor
Q88MRB,Trust,California,Dzire,Maruti,Sedan,Blue,Manual,5,5,Hybrid,2024,7500,13189,100,2024-12-15,Sold,2025-01-25,6475,6292,-3,Vishwajeet,3,0,Excellent
GJ009H,Oto,Tucson,Plato,Prazo,Convertible,Black,Manual,2,2,Diesel,2023,8700,94175,250,2024-05-16,Un Sold,1970-01-01,7824,0,0,Swathi,2,0,Average
DDYWWG,Trivett,Tucson,Plato,Prazo,Convertible,Red,Automatic,2,2,Electric,2024,10000,14838,250,2019-01-16,Sold,2021-04-26,8413,9800,16,Vishwajeet,5,277,Excellent
VNTK5U,Motor,Philadelphia,Seltos,Kia,Hatchback,White,Manual,5,5,Diesel,2022,6300,4873,150,2015-05-12,Un Sold,1970-01-01,4369,0,0,Arjuna,1,0,Average
9XYO4R,Trivett,Columbus,Yodha,Tata,Truck,Red,Manual,3,2,Diesel,2017,7800,35330,100,2022-08-03,Un Sold,1970-01-01,6894,0,0,Krishna,3,0,Good
5X9GOD,Carsome,Madison,Seltos,Kia,Hatchback,White,Manual,5,5,Diesel,2024,6100,49931,150,2017-01-31,Sold,2020-04-14,5299,5117,-3,Sweta,2,0,Average
DUYDWK,Sobri,Oklahoma,i20,Hyundai,Hatchback,Red,Manual,4,5,Diesel,2020,6500,75261,120,2023-07-02,Un Sold,1970-01-01,5668,0,0,Rithvik,5,0,Excellent
1SMWKP,Carsome,Florida,Dzire,Maruti,Sedan,Red,Automatic,5,5,Hybrid,2024,7500,19885,100,2022-03-10,Un Sold,1970-01-01,6062,0,0,Vishwajeet,2,0,Good
272WZL,Kamkar,California,Thar,Mahindra,SUV,Gray,Manual,5,3,Diesel,2018,8200,59087,130,2022-09-05,Un Sold,1970-01-01,7680,0,0,Shilpa,1,0,Poor
YWSVW5,APE,North Carolina,Fortuner,Toyota,SUV,Gray,Manual,8,5,Hybrid,2021,8800,41993,200,2020-08-30,Sold,2020-10-13,8007,9056,13,Arjuna,5,210,Excellent
8EZZ0D,Automart,Portland,Hilux,Toyota,Truck,Black,Manual,4,2,Hybrid,2016,8800,43240,200,2015-01-16,Un Sold,1970-01-01,7726,0,0,Shruthi,4,0,Good
18VSKN,Sobri,North Carolina,Thar,Mahindra,SUV,Gray,Manual,5,3,Electric,2023,9100,57003,130,2017-05-23,Sold,2022-10-08,8013,8293,3,Pranav,3,56,Excellent
JGVQV6,Automart,North Carolina,Plato,Prazo,Convertible,Red,Automatic,2,2,Electric,2024,10000,15414,250,2021-09-26,Un Sold,1970-01-01,8093,0,0,Piyush,3,0,Excellent
824IS2,Olx,Tucson,i20,Hyundai,Hatchback,Red,Automatic,4,5,Hybrid,2022,7200,38868,120,2020-01-30,Un Sold,1970-01-01,6644,0,0,Shilpa,5,0,Average
H30NRQ,Carsome,Detroit,Thar,Mahindra,SUV,Black,Automatic,5,3,Diesel,2017,8300,55212,130,2016-01-15,Un Sold,1970-01-01,7734,0,0,Shiva,3,0,Excellent
5TGRTU,Carousell,Philadelphia,Dzire,Maruti,Sedan,Black,Manual,5,5,Petrol,2024,6500,23437,100,2023-02-03,Un Sold,1970-01-01,4790,0,0,Supriya,1,0,Good
VGH3CN,Carro,Utah,i20,Hyundai,Hatchback,Black,Manual,4,5,Diesel,2015,7000,19126,120,2018-04-23,Un Sold,1970-01-01,5096,0,0,Krishna,3,0,Excellent
3FDKG2,Olx,Columbus,Swift,Maruti,Sedan,Blue,Manual,5,4,Electric,2023,8100,12811,115,2022-08-27,Un Sold,1970-01-01,6301,0,0,Vishwajeet,2,0,Average
P0EJXT,Olx,North Carolina,Plato,Prazo,Convertible,Gray,Manual,2,2,Hybrid,2024,9500,74247,250,2024-01-07,Sold,2024-05-28,8594,8510,-1,Rithvik,3,0,Excellent
FBHNFG,Carsome,New York,Kags,Renault,SUV,Black,Manual,7,5,Petrol,2020,7900,43581,175,2015-07-26,Un Sold,1970-01-01,6435,0,0,Ram,3,0,Excellent
89DFHR,Carro,Utah,Etriga,Maruti,Hatchback,Blue,Automatic,4,5,Petrol,2018,6600,27256,103,2019-11-02,Un Sold,1970-01-01,5792,0,0,Vihaan,5,0,Average
1M36VP,Skipper,Oklahoma,Etriga,Maruti,Hatchback,Black,Manual,4,5,Hybrid,2024,7000,18238,103,2016-02-24,Un Sold,1970-01-01,6050,0,0,Shilpa,1,0,Excellent
IPMDQM,Carsome,Denver,i20,Hyundai,Hatchback,Gray,Manual,4,5,Diesel,2015,7000,53911,120,2023-05-15,Un Sold,1970-01-01,5982,0,0,Pavan,1,0,Average
QQRUQX,Carmudi,Utah,Seltos,Kia,Hatchback,Black,Manual,5,5,Petrol,2023,6100,23551,150,2021-03-01,Sold,2023-11-28,5369,6417,20,Krishna,1,210,Good
IIONFO,Carro,Denver,Hilux,Toyota,Truck,White,Automatic,4,2,Petrol,2023,7100,24287,200,2017-05-25,Un Sold,1970-01-01,5449,0,0,Sai,5,0,Good
I6ZBJY,Zupps,Utah,Yodha,Tata,Truck,Red,Manual,3,2,Diesel,2016,7900,87737,100,2024-06-28,Un Sold,1970-01-01,6115,0,0,Shiva,2,0,Good
QS16XE,Cars24,Florida,Seltos,Kia,Hatchback,Black,Automatic,5,5,Petrol,2024,6000,44518,150,2017-04-18,Un Sold,1970-01-01,4385,0,0,Preeti,4,0,Good
E9BEL0,Nufor,California,i20,Hyundai,Hatchback,Black,Manual,4,5,Petrol,2017,6700,18176,120,2019-05-23,Sold,2022-08-06,4904,5128,5,Pranav,4,45,Excellent
YY1QNV,Motor,Tucson,Scorpio,Mahindra,SUV,Gray,Automatic,5,5,Diesel,2015,8500,26412,120,2018-08-30,Un Sold,1970-01-01,7414,0,0,Narayan,1,0,Good
518FFW,Cars24,Chicago,Seltos,Kia,Hatchback,Red,Automatic,5,5,Petrol,2021,6300,36173,150,2018-02-05,Un Sold,1970-01-01,4604,0,0,Vihaan,3,0,Excellent
Q6M394,Oto,Portland,Thar,Mahindra,SUV,Blue,Automatic,5,3,Diesel,2020,8000,48936,130,2019-01-22,Sold,2019-04-18,6046,4956,-18,Shailaja,4,0,Excellent
R163SF,Olx,Oklahoma,Seltos,Kia,Hatchback,Red,Manual,5,5,Petrol,2019,6500,71559,150,2015-02-20,Un Sold,1970-01-01,4742,0,0,Rithvik,3,0,Good
ODX322,Carmudi,Philadelphia,Yodha,Tata,Truck,Black,Manual,3,2,Electric,2018,9100,76115,100,2020-04-06,Un Sold,1970-01-01,7702,0,0,Shailaja,2,0,Average
0V1ASM,Carro,Detroit,Dzire,Maruti,Sedan,White,Manual,5,5,Hybrid,2015,8400,32953,100,2019-10-15,Un Sold,1970-01-01,7775,0,0,Sai,3,0,Poor
QTTEFO,Carmix,California,i20,Hyundai,Hatchback,Blue,Automatic,4,5,Petrol,2022,6200,87209,120,2019-02-13,Un Sold,1970-01-01,4475,0,0,Shiva,4,0,Average
XG68OE,Kamkar,Portland,Creta,Hyundai,Hatchback,Gray,Automatic,5,5,Electric,2018,8100,35029,113,2021-05-22,Un Sold,1970-01-01,7096,0,0,Ram,5,0,Average
QHP7EG,Trust,Tennessee,Dzire,Maruti,Sedan,Blue,Automatic,5,5,Electric,2015,8900,63464,100,2015-01-27,Un Sold,1970-01-01,7311,0,0,Swapna,4,0,Good
XQP4SA,Trivett,Philadelphia,Yodha,Tata,Truck,Black,Automatic,3,2,Diesel,2018,7700,44624,100,2017-11-02,Sold,2017-10-25,6444,7465,16,Ram,4,204,Good
VNTJ6F,Carousell,Chicago,Kags,Renault,SUV,White,Manual,7,5,Hybrid,2017,9200,47764,175,2018-09-27,Un Sold,1970-01-01,8205,0,0,Dhruv,2,0,Poor
LZLNTW,Trust,Denver,Creta,Hyundai,Hatchback,White,Manual,5,5,Petrol,2020,6400,42037,113,2017-03-26,Un Sold,1970-01-01,4462,0,0,Sweta,5,0,Average
F1YM0K,Motor,Columbus,Creta,Hyundai,Hatchback,Red,Manual,5,5,Hybrid,2015,7900,38868,113,2020-04-24,Sold,2022-05-15,6569,5843,-11,Aditya,1,0,Average
J9MH30,Marchi,New York,Seltos,Kia,Hatchback,White,Manual,5,5,Diesel,2020,6500,46786,150,2023-03-11,Sold,2024-03-19,5124,6467,26,Krishna,4,269,Excellent
FPWOKB,Cars24,Florida,Hilux,Toyota,Truck,Gray,Automatic,4,2,Petrol,2019,7500,27508,200,2022-08-08,Un Sold,1970-01-01,6790,0,0,Krishna,2,0,Excellent
V65D4A,Trust,Texas,Dzire,Maruti,Sedan,Red,Manual,5,5,Hybrid,2018,8100,28400,100,2019-11-28,Un Sold,1970-01-01,7314,0,0,Piyush,1,0,Excellent
ZIID8M,Automart,California,Plato,Prazo,Convertible,Red,Manual,2,2,Hybrid,2020,9900,58360,250,2019-06-09,Sold,2021-03-06,8595,9098,6,Krishna,4,101,Average
UNKNCI,Skipper,North Carolina,Fortuner,Toyota,SUV,Blue,Automatic,8,5,Petrol,2015,8400,66891,200,2018-06-14,Sold,2019-11-18,6955,8100,16,Sai,1,229,Average
KCR2C8,Motor,Philadelphia,Fortuner,Toyota,SUV,Black,Automatic,8,5,Diesel,2021,7900,16081,200,2018-06-12,Un Sold,1970-01-01,7182,0,0,Sai,3,0,Good
EKIOLU,Olx,Columbus,Seltos,Kia,Hatchback,Blue,Automatic,5,5,Diesel,2019,6600,86817,150,2022-01-22,Un Sold,1970-01-01,4940,0,0,Aarush,3,0,Excellent
LNUO5R,Ahg,Florida,Thar,Mahindra,SUV,Black,Manual,5,3,Diesel,2020,8000,60767,130,2022-08-08,Un Sold,1970-01-01,6578,0,0,Preeti,5,0,Average
QWH1V8,Cars24,Tucson,Kags,Renault,SUV,Gray,Automatic,7,5,Diesel,2021,7900,18130,175,2023-02-16,Sold,2023-08-19,6263,7511,20,Shruthi,5,250,Excellent
P5AUFA,Zupps,San Jose,Swift,Maruti,Sedan,Red,Manual,5,4,Petrol,2024,6500,63212,115,2019-11-12,Un Sold,1970-01-01,4771,0,0,Pranav,4,0,Good
JIMFMI,Nufor,Philadelphia,Yodha,Tata,Truck,Red,Automatic,3,2,Electric,2024,8500,41952,100,2018-11-02,Un Sold,1970-01-01,7580,0,0,Pranav,2,0,Excellent
0E09P3,Automart,Madison,Creta,Hyundai,Hatchback,Black,Automatic,5,5,Hybrid,2019,7500,50160,113,2016-05-26,Sold,2021-03-22,6983,6538,-6,Rithvik,5,0,Good
7VAMIN,Zupps,Detroit,Dzire,Maruti,Sedan,Black,Manual,5,5,Diesel,2015,7500,37566,100,2019-11-01,Un Sold,1970-01-01,6955,0,0,Sai,5,0,Good
CYMZ5I,Trust,Columbus,Fortuner,Toyota,SUV,Red,Automatic,8,5,Electric,2021,9300,54772,200,2015-10-20,Un Sold,1970-01-01,8112,0,0,Shailaja,1,0,Average
7YAWE1,Trust,Denver,Seltos,Kia,Hatchback,Red,Manual,5,5,Diesel,2018,6700,98910,150,2024-07-02,Un Sold,1970-01-01,5108,0,0,Krishna,2,0,Poor
Q9517E,Nufor,Chicago,Fortuner,Toyota,SUV,Gray,Manual,8,5,Hybrid,2024,8500,71504,200,2016-06-11,Sold,2022-07-24,6640,7527,13,Swapna,4,177,Average
4QF69U,Carousell,Madison,Seltos,Kia,Hatchback,Black,Manual,5,5,Diesel,2021,6400,67775,150,2016-11-14,Sold,2024-12-26,4659,5727,23,Shilpa,3,214,Excellent
WIV9DP,Oto,North Carolina,Kags,Renault,SUV,Gray,Automatic,7,5,Electric,2024,9000,19584,175,2018-02-13,Un Sold,1970-01-01,8211,0,0,Anushka,5,0,Average
6RDHLD,Knox,Oklahoma,i20,Hyundai,Hatchback,Red,Manual,4,5,Petrol,2017,6700,40224,120,2015-02-18,Un Sold,1970-01-01,5088,0,0,Sweta,5,0,Average
AOWA51,Marchi,Tucson,Yodha,Tata,Truck,Blue,Manual,3,2,Hybrid,2020,8400,50779,100,2018-11-16,Un Sold,1970-01-01,7674,0,0,Aarush,3,0,Excellent
4QXA95,Automart,Madison,Thar,Mahindra,SUV,Gray,Automatic,5,3,Electric,2021,9300,4537,130,2020-05-21,Un Sold,1970-01-01,8051,0,0,Shruthi,3,0,Poor
ES1Z1Z,Kamkar,Denver,Etriga,Maruti,Hatchback,White,Automatic,4,5,Hybrid,2023,7100,8889,103,2017-05-23,Un Sold,1970-01-01,5682,0,0,Aarush,4,0,Excellent
W2D39C,Automart,San Jose,Thar,Mahindra,SUV,Black,Manual,5,3,Petrol,2024,7500,65916,130,2023-06-06,Un Sold,1970-01-01,5999,0,0,Narayan,5,0,Excellent
MJS2GB,Trivett,North Carolina,Fortuner,Toyota,SUV,Red,Automatic,8,5,Electric,2023,9100,20351,200,2024-05-24,Un Sold,1970-01-01,7573,0,0,Sweta,1,0,Excellent
AWMY0G,Nufor,North Carolina,Creta,Hyundai,Hatchback,Blue,Manual,5,5,Electric,2020,7900,69450,113,2021-10-07,Un Sold,1970-01-01,6315,0,0,Shilpa,3,0,Average
RK7RBO,Nufor,Detroit,Yodha,Tata,Truck,Red,Automatic,3,2,Diesel,2020,7500,37469,100,2024-11-09,Un Sold,1970-01-01,6442,0,0,Anushka,3,0,Excellent
FEJVJT,Carmudi,North Carolina,Yodha,Tata,Truck,Gray,Automatic,3,2,Diesel,2021,7400,3403,100,2023-12-29,Sold,2023-12-04,6031,7091,18,Vishwajeet,3,212,Good
B2ZJLA,Carsome,Detroit,Thar,Mahindra,SUV,Red,Automatic,5,3,Diesel,2018,8200,35320,130,2024-11-08,Un Sold,1970-01-01,7200,0,0,Vishwajeet,5,0,Excellent
8FNQ4B,Trivett,New York,Hilux,Toyota,Truck,Red,Manual,4,2,Diesel,2015,8000,22228,200,2018-08-23,Un Sold,1970-01-01,7155,0,0,Supriya,5,0,Excellent
YVPEPC,Trust,Portland,Scorpio,Mahindra,SUV,White,Manual,5,5,Petrol,2024,7500,14479,120,2023-02-05,Un Sold,1970-01-01,6728,0,0,Ram,5,0,Excellent
ACBUYV,Knox,Detroit,Seltos,Kia,Hatchback,Black,Automatic,5,5,Electric,2024,7500,10267,150,2021-04-30,Un Sold,1970-01-01,6043,0,0,Shruthi,5,0,Average
NLC5UG,Knox,Philadelphia,Scorpio,Mahindra,SUV,Red,Manual,5,5,Petrol,2017,8200,32702,120,2021-11-09,Un Sold,1970-01-01,7048,0,0,Shailaja,2,0,Good
ED4MUR,Cars24,Utah,Thar,Mahindra,SUV,Black,Manual,5,3,Petrol,2023,7600,89204,130,2024-12-25,Un Sold,1970-01-01,6344,0,0,Shiva,3,0,Good
Z8VAXM,Trivett,Madison,Seltos,Kia,Hatchback,White,Manual,5,5,Electric,2022,7700,20695,150,2024-06-12,Un Sold,1970-01-01,6318,0,0,Shilpa,2,0,Average
7S3JUU,Motor,North Carolina,i20,Hyundai,Hatchback,Red,Manual,4,5,Hybrid,2022,7200,14272,120,2019-04-26,Un Sold,1970-01-01,5335,0,0,Dhruv,4,0,Excellent
I7SKCI,Carsome,Denver,i20,Hyundai,Hatchback,Black,Automatic,4,5,Hybrid,2019,7500,1897,120,2018-09-13,Un Sold,1970-01-01,6789,0,0,Arjuna,5,0,Excellent
AJESQZ,Marchi,North Carolina,Kags,Renault,SUV,Blue,Automatic,7,5,Hybrid,2024,8500,31928,175,2020-03-10,Un Sold,1970-01-01,6994,0,0,Pavan,4,0,Excellent
9UVZKB,Trust,California,Scorpio,Mahindra,SUV,Red,Automatic,5,5,Diesel,2021,7900,83538,120,2018-11-24,Un Sold,1970-01-01,5984,0,0,Pranav,5,0,Excellent
250WO2,Sobri,Tennessee,Plato,Prazo,Convertible,Red,Manual,2,2,Diesel,2020,9000,22459,250,2019-05-31,Sold,2022-08-27,8339,8180,-2,Vishwajeet,3,0,Excellent
2ISCY4,Olx,Oklahoma,Kags,Renault,SUV,Blue,Manual,7,5,Electric,2020,9400,73403,175,2019-08-27,Sold,2021-06-21,8555,8439,-1,Shailaja,3,0,Excellent
LTEL0G,Cars24,Texas,Scorpio,Mahindra,SUV,Blue,Automatic,5,5,Electric,2017,9700,40923,120,2021-01-12,Sold,2024-10-11,7765,8144,5,Vishwajeet,1,76,Good
EOOAWL,Ahg,Detroit,Plato,Prazo,Convertible,Red,Automatic,2,2,Electric,2017,10700,36702,250,2024-11-15,Un Sold,1970-01-01,9535,0,0,Swapna,5,0,Average
LE9J0B,Carousell,Texas,Plato,Prazo,Convertible,Blue,Manual,2,2,Petrol,2023,8600,56103,250,2016-12-23,Sold,2017-09-30,6744,7243,7,Swathi,1,100,Excellent
HKLL9A,Carmudi,North Carolina,Etriga,Maruti,Hatchback,Gray,Manual,4,5,Diesel,2021,6400,84819,103,2020-04-07,Un Sold,1970-01-01,4534,0,0,Aarush,2,0,Excellent
5AZUS2,Marchi,Madison,Hilux,Toyota,Truck,Blue,Manual,4,2,Diesel,2017,7800,64765,200,2016-01-20,Un Sold,1970-01-01,6981,0,0,Piyush,5,0,Good
D6695J,Skipper,Florida,Scorpio,Mahindra,SUV,Black,Manual,5,5,Petrol,2019,8000,46109,120,2018-01-19,Un Sold,1970-01-01,7245,0,0,Pavan,4,0,Poor
IAH00T,Automart,Texas,Fortuner,Toyota,SUV,Black,Automatic,8,5,Electric,2016,9800,76913,200,2015-06-29,Un Sold,1970-01-01,8193,0,0,Anushka,5,0,Excellent
VA86RO,Knox,Detroit,Etriga,Maruti,Hatchback,Red,Manual,4,5,Electric,2015,8400,5995,103,2019-05-24,Un Sold,1970-01-01,6938,0,0,Bhavani,2,0,Excellent
V1OAPD,Oto,Florida,Plato,Prazo,Convertible,Blue,Manual,2,2,Petrol,2020,8900,28919,250,2019-08-24,Un Sold,1970-01-01,7839,0,0,Vihaan,2,0,Good
O73CVR,Carmix,Tucson,Yodha,Tata,Truck,Black,Manual,3,2,Petrol,2015,7900,46561,100,2021-04-22,Sold,2023-04-13,7028,6621,-6,Narayan,1,0,Excellent
8WN1Z7,Kamkar,Portland,Creta,Hyundai,Hatchback,Red,Manual,5,5,Hybrid,2020,7400,11795,113,2016-10-09,Sold,2024-09-07,5788,6431,11,Shilpa,3,129,Excellent
HQ01CU,Zupps,Utah,Seltos,Kia,Hatchback,Red,Automatic,5,5,Electric,2019,8000,55074,150,2021-02-11,Un Sold,1970-01-01,6120,0,0,Rithvik,2,0,Good
UP3TZA,Oto,Tucson,Yodha,Tata,Truck,Blue,Manual,3,2,Electric,2024,8500,65892,100,2017-05-12,Un Sold,1970-01-01,7598,0,0,Hariom,3,0,Average
QM3GET,Carsome,Columbus,Kags,Renault,SUV,Gray,Automatic,7,5,Petrol,2022,7700,28216,175,2016-02-15,Un Sold,1970-01-01,6346,0,0,Pranav,1,0,Excellent
GQYLDB,Motor,Utah,Kags,Renault,SUV,Red,Manual,7,5,Diesel,2017,8300,15274,175,2016-11-07,Sold,2024-01-08,7196,7190,0,Sai,2,0,Good
UILB3J,Zupps,New York,Yodha,Tata,Truck,Blue,Manual,3,2,Petrol,2016,7800,63972,100,2021-09-01,Sold,2022-09-23,6914,5903,-15,Shiva,1,0,Good
UYAO1Y,Marchi,Oklahoma,Thar,Mahindra,SUV,Blue,Automatic,5,3,Electric,2016,9800,95703,130,2022-06-25,Un Sold,1970-01-01,8718,0,0,Hariom,2,0,Excellent
R1Y337,Carmix,Philadelphia,Hilux,Toyota,Truck,Blue,Automatic,4,2,Electric,2022,8700,55119,200,2022-11-17,Un Sold,1970-01-01,7936,0,0,Dhruv,2,0,Good
AVN43U,Carro,Columbus,Plato,Prazo,Convertible,Blue,Manual,2,2,Petrol,2024,8500,97106,250,2016-01-10,Un Sold,1970-01-01,8000,0,0,Shailaja,1,0,Excellent
S4Q2RD,Carmudi,New York,Creta,Hyundai,Hatchback,Red,Manual,5,5,Electric,2022,7700,5381,113,2017-12-26,Un Sold,1970-01-01,6994,0,0,Shailaja,3,0,Good
JC148D,Carro,San Jose,Thar,Mahindra,SUV,Blue,Automatic,5,3,Hybrid,2018,9100,73360,130,2022-03-28,Un Sold,1970-01-01,7130,0,0,Swathi,1,0,Good
4SWYON,Trivett,Detroit,Yodha,Tata,Truck,Blue,Automatic,3,2,Hybrid,2021,8300,65177,100,2017-09-27,Un Sold,1970-01-01,6695,0,0,Vihaan,4,0,Good
CUA2W4,Marchi,New York,Fortuner,Toyota,SUV,Black,Manual,8,5,Diesel,2020,8000,64365,200,2019-06-06,Un Sold,1970-01-01,7342,0,0,Ram,4,0,Good
AMETLY,Ahg,Texas,Yodha,Tata,Truck,Black,Manual,3,2,Diesel,2016,7900,44593,100,2016-11-27,Un Sold,1970-01-01,5987,0,0,Karan,2,0,Excellent
CD758Y,APE,North Carolina,Creta,Hyundai,Hatchback,Black,Automatic,5,5,Diesel,2024,6100,45018,113,2020-03-13,Un Sold,1970-01-01,5208,0,0,Swapna,5,0,Average
Z5HTOV,APE,Chicago,Scorpio,Mahindra,SUV,Blue,Manual,5,5,Petrol,2017,8200,43135,120,2024-06-28,Un Sold,1970-01-01,7238,0,0,Pavan,4,0,Good
F8RHNB,Oto,Philadelphia,Creta,Hyundai,Hatchback,White,Manual,5,5,Electric,2019,8000,29848,113,2021-04-01,Un Sold,1970-01-01,7151,0,0,Ram,2,0,Excellent
KGZPWZ,Olx,Utah,Kags,Renault,SUV,Red,Automatic,7,5,Petrol,2018,8100,95860,175,2015-06-03,Sold,2019-12-12,6569,5343,-19,Aditya,3,0,Poor
